id,proposal,candidate,detail
1990,342,carolina-goic,"Reforma a la Salud

Atención Primaria

1.	Duplicaremos el presupuesto destinado a APS en los 4 años de Gobierno, con el objetivo normalizar su funcionamiento y crear nuevos dispositivos tales como:
•	Aumentar en un 50% los recursos traspasados a los municipios del país a partir del costo real de las acciones y actividades que actualmente realizan los centros de salud. Además de incorporar los programas de salud al percapitado para mejorar la ejecución por parte de los municipios, siendo controlados con nuevas metas IAPS. 
•	Garantizar que cada comuna de Chile posea un dispositivo de atención primaria. Muchas de las pequeñas comunas sólo tienen rondas médicas dependientes de otras localidades, lo que va en desmedro de su desarrollo y favorece la migración de sus habitantes. 
•	Unidades de Navegación de Pacientes Crónicos en la Red de Salud, cuyo objetivo será identificar a pacientes con enfermedades crónicas, complejas y de mayor fragilidad. El objetivo es ayudarlos a circular por las redes de salud, tomando acciones de apoyo proactivo, y asegurando que se cumpla la adquisición de horas, exámenes y tiempos de espera.
•	Más y mejor participación en salud, en particular, a través de la creación de equipos integrados por pacientes que eduquen en el auto-manejo y la auto-eficacia a pacientes con enfermedades crónicas, avanzando en la alfabetización en salud.

Plan de Inversiones de infraestructura que 
se traduce en: 
-	18 	Hospitales
-	15 	Consultorios
-	25 	Centros Comunitarios de Salud Mental (COSAM), al menos uno por región.
-	29    Centro Diurnos para implementar eficaz y eficientemente el Plan Nacional de Demencia, distribuidos en las 16 regiones del país. 
-	40 	Hogares Clínicos para enfermos terminales, con al menos un establecimiento por región. 
-	7 	Centros Integrales de Atención de Cáncer en las regiones de Tarapacá, Antofagasta, Coquimbo, Valparaíso, Metropolitana, Biobío y Magallanes. 
-	20 	Centros de Rehabilitación de Base Comunitaria (CCR) para complementar la oferta de la Teletón, al menos uno por región.

Propuesta Medio Ambiente y Sustentabilidad

•	Crearemos incentivos para automóviles particulares y taxis eléctricos o híbridos, e impulsaremos una flota eléctrica en el Transantiago. 

2.	Destinar el 50% del presupuesto de inversión del sector salud al término del Gobierno a la APS, centrado en mejorar y reponer infraestructura e inversión en tecnología de la información y de conectividad, como telemedicina y ficha clínica electrónica única a lo largo del país.  

Propuesta Educación y educación  sexual:
Educación Sexual como pilar en la formación: Se implementará la obligatoriedad de los programas de educación sexual establecidos por la ley y sus reglamentos, mediante la creación de unidades especializadas en los Ministerios de Educación y Salud que ayude a su implementación desde el nivel preescolar. Dichas unidades actualizarán la capacitación de los equipos de educación y salud que deberán hacerse cargo. Promoveremos que las carreras profesionales y técnicas de las áreas educación y salud deberán contemplen en sus mallas curriculares de pregrado en forma obligatoria una asignatura de sexualidad y educación sexual."
2035,346,cecilia-aguayo-ipinza,"Esto vendría a reemplazar el Sename?, Creo que crear un sistema nuevo de protección es necesario, pero debe hacerse muy bien pensado y elaborado para beneficiar a niños y jóvenes en situación de abandono"
2036,362,cecilia-aguayo-ipinza,El derecho de igualdad debe ser respetado en todas las instancias de la sociedad y no sólo en la sexualidad y relaciones de parejas. Debe mantenerse como un derecho inalienable
2037,438,cecilia-aguayo-ipinza,ya está tocado en otra propuesta más arriba
2172,472,claudia-nathalie-mix-jimenez,
2173,212,claudia-nathalie-mix-jimenez,
1991,407,carolina-goic,"Tenemos que construir un país más conectado, que permita a las familias estar más tiempo reunidas y menos tiempo en el transporte. Un país que pueda garantizar a cada chilena y chileno la movilidad en el territorio nacional, accediendo a bienes y servicios que promuevan su felicidad y calidad de vida. Esta es una tarea que excede a cualquier gobierno, por lo que proponemos un acuerdo nacional para el desarrollo de una nueva red de trenes interregionales, y una red de trenes de cercanía y tranvías. Por ello, proponemos:

1. Plan de trenes de cercanía y tranvías: para mejorar la movilidad de zonas con poca conectividad, se propone impulsar proyectos de trenes de cercanía en las principales áreas metropolitanas del país, además de tranvías en las ciudades de Antofagasta y en la conurbación La Serena-Coquimbo. Los proyectos consideran una inversión de MMUS$ 3.532, con una extensión de 311 km.

     • Tren de cercanía Alameda–Melipilla: para poder conectar la zona sur-poniente de la región 
     metropolitana, se iniciará la construcción del tren Alameda-Melipilla. El servicio conectará ocho 
     comunas y tendrá doce estaciones. El tiempo de viaje entre la Estación Central y Malloco será de 21 
     minutos, y 46 minutos con Melipilla. El servicio tendrá una extensión de 61 km y un costo de 
     MMUS$ 1.100."
1992,82,carolina-goic,"Tenemos que construir un país más conectado, que permita a las familias estar más tiempo reunidas y menos tiempo en el transporte. Un país que pueda garantizar a cada chilena y chileno la movilidad en el territorio nacional, accediendo a bienes y servicios que promuevan su felicidad y calidad de vida. Esta es una tarea que excede a cualquier gobierno, por lo que proponemos un acuerdo nacional para el desarrollo de una nueva red de trenes interregionales, y una red de trenes de cercanía y tranvías. Por ello, proponemos:

1.	Plan de Trenes Interregionales: Fomentaremos el desarrollo del tren, para que sea el eje vinculante de Chile, de Santiago a Puerto Montt. El plan considera vincular Valparaíso-Santiago-Puerto Montt en los próximos 12 años, en dos etapas:
•	Etapa 1: en los primeros 7 años, se desarrollarán los Trenes Rápidos Santiago – Valparaíso y Santiago – Concepción y se generará un servicio Temuco – Puerto Montt. Impulsaremos tres proyectos que permitirán conectar ocho regiones del país, a través de ferrocarriles. Estos proyectos representarán una inversión entre MM US$ 6.400 –7.000, con una extensión de 1.020 km de vías.
•	Etapa 2: en los siguientes 5 años, se desarrollará la conexión Concepción – Temuco, con un servicio competitivo.
•	Tren Rápido Gran Santiago-Gran Valparaíso: para mejorar la conectividad entre el Gran Santiago, el Gran Valparaíso y sus localidades intermedias, se propone reimpulsar el proyecto de Tren Rápido, el que tendrá una extensión de entre 116-130 km y una inversión de MMUS$ 3.100. El proyecto acortará los tiempos de viaje entre  las  dos  ciudades,  llegando  a  demorar entre 41 – 46 minutos.
•	Tren Rápido Alameda–Talca–Chillán–Concepción: con el fin de mejorar la conectividad en la zona centro-sur del país, se reimpulsará el proyecto de Tren Rápido entre Santiago–Talca–Chillán–Concepción. Este proyecto, considera una inversión de MMUS$ 2.900 y una extensión de alrededor de 500 km. El tren permitirá acortar los tiempos de viaje entre Santiago–Talca a 1:45, Santiago-Chillán a 2:45, Santiago-Concepción a 3:35. Además, el proyecto considera la apertura de  una nueva línea de tren entre Chillán y Concepción, por el norte.
•	Servicio Ferroviario Temuco-Valdivia-Puerto Montt: para poder dar conectividad a la zona sur de Chile, se iniciarán los estudios de un nuevo servicio de trenes que conecte las ciudades de Temuco-Valdivia-Puerto Montt, y las localidades intermedias. Se estima, inicialmente, que la extensión de la línea sería de 390 km y el proyecto involucraría una inversión de aproximadamente MMUS$ 1.000.

2.	Plan de trenes de cercanía y tranvías: para mejorar la movilidad de zonas con poca conectividad, se propone impulsar proyectos de trenes de cercanía en las principales áreas metropolitanas del país, además de tranvías en las ciudades de Antofagasta y en la conurbación La Serena-Coquimbo. Los proyectos consideran una inversión de MMUS$ 3.532, con una extensión de 311 km.
•	Tranvía Antofagasta: se rediseñará la propuesta de tranvía en la zona norte de Antofagasta. El proyecto unirá el centro de Antofagasta con La Chimba, en un trazado de 12 kilómetros de largo, y se estima un costo de MMUS$ 300. Para dar factibilidad a este proyecto, se redefinirá la malla de buses de la ciudad.
•	Tranvía La Serena-Coquimbo: se propone respaldar el proyecto de desarrollo de un tranvía que una a Coquimbo con La Serena, por la calle Balmaceda. El proyecto tendrá una extensión de 22 km y un costo de MMUS$ 440.
•	Extensión Merval, Quillota - La Calera y Reñaca-Concón: se iniciará la construcción de la extensión del Merval, desde Limache hasta La Calera, cuya ingeniería fue anunciada por la presidenta Michelle Bachelet. El proyecto tiene una extensión de 26 km y un costo de MMUS$ 400. Además, se propone iniciar los estudios de la extensión del Merval a Reñaca y Concón (13 km), que se proyecta inicialmente con un costo de MMUS$ 468.
•	Tren de Cercanía Quinta Normal–Batuco: Con el fin de mejorar la movilidad de la zona norte del Gran Santiago, se iniciará la construcción del Tren de Cercanía entre Quinta Normal y Batuco. Este servicio permitirá unir Santiago con Batuco en 23 minutos, teniendo una extensión de 27,1 km y un costo de MMUS$ 500.
•	Tren de cercanía Alameda–Melipilla: para poder conectar la zona sur-poniente de la región metropolitana, se iniciará la construcción del tren Alameda-Melipilla. El servicio conectará ocho comunas y tendrá doce estaciones. El tiempo de viaje entre la Estación Central y Malloco será de 21 minutos, y 46 minutos con Melipilla. El servicio tendrá una extensión de 61 km y un costo de MMUS$ 1.100.
•	Renovación del servicio Talca-Constitución: se analizará el mejoramiento del ramal Talca-Constitución. Para ello, se adquirirá nuevo material rodante y se mejorarán las vías, lo que tendrá un costo de MMUS$ 80.
•	Extensión Biotrén a Lota: se iniciarán los estudios para la extensión de los servicios del Biotren hasta Lota. Se estima que la extensión tendría 7 km, con un costo de inversión de MMUS$46.
•	Servicio ferroviario Temuco-Padre Las Casas-Gorbea-Loncoche (1° etapa): se propone impulsar el desarrollo de un nuevo servicio de ferrocarriles suburbano que las localidades de Padre Las Casas, Freire, Gorbea y Loncoche. En su primera etapa, se contempla la conexión Temuco-Gorbea. La extensión del proyecto es de 45 km, con un costo de MMUS$ 130.
•	Servicio ferroviario Alerce–Puerto Montt: se dará prioridad al desarrollo de un tren de cercanía, que permita solucionar los graves problemas de conectividad entre Alerce y Puerto Montt. El servicio tendrá una extensión de 10 km, con un costo de MMUS$ 68.

3.	Desarrollo Institucional de EFE y sus Filiales: finalmente, para poder desarrollar esta cartera de inversión, es necesario implementar algunas medidas que permitan mejorar la competitividad del sector ferroviario. Las principales medidas para esto, son las siguientes:
•	Profundizar la Descentralización de EFE: Se propone desarrollar un nuevo gobierno corporativo en el Grupo EFE, en el que las filiales tendrían mayor autonomía en sus decisiones.
•	Incorporar la posibilidad de concesionar: Abrir la posibilidad de inversión privada, permitiendo que privados puedan desarrollar y/o gestionar proyectos ferroviarios. El proyecto de ley del Fondo de Infraestructura puede ser un apoyo, siempre y cuando priorice la movilidad y el desarrollo urbano.
•	Desarrollar nuevas herramientas de financiamiento: Será necesario aumentar la capacidad de financiamiento de las empresas públicas que desarrollan proyectos de Modos Masivos de Transporte de Pasajeros (Metro, Grupo EFE). Para ello, se requerirán herramientas que permitan captar otras fuentes de financiamiento, como la plusvalía de las propiedades circundantes a estaciones, o la capacidad de realizar negocios anexos. La experiencia de las últimas inversiones del Metro de Londres, es un buen ejemplo de estas herramientas."
1993,341,carolina-goic,"propuestas de migraciones, diversidad, campamentos.

1.-Propuesta Derechos humanos y oportunidades: migraciones desde un estándar ético

        1.Migración como oportunidad para el desarrollo.
●	Impulsaremos estrategias de atracción y retención de capital humano calificado que considerarán convenios con otros países, iniciativas de difusión y promoción de Chile como destino.
●	Crearemos un Comité Estratégico de Capital Humano, con la participación de MINTRAB, MINEDUC, CORFO y representantes del sector productivo, que tendrá por misión generar las investigaciones y análisis conducentes a determinar las demandas de políticas para fortalecer el capital humano. 
●	Modernizaremos el Sistema de Homologación y Convalidación de los Títulos y Grados Académicos (Profesionales y Técnicos), asegurando una inserción laboral que se corresponda con potencialidades y competencias laborales, descentralizando esta función que actualmente está radicada exclusivamente en la Universidad de Chile.
●	Generaremos un sistema integral de visado, tanto respecto a los formatos migratorios que considera, como en cuanto a los requisitos, y los estatutos aplicables a cada uno.
●	Generaremos un Sistema de Apoyo y Orientación Inmigrante encargado de generar y administrar plataformas de información relevante y necesaria en todas las áreas que tienen incidencia en las condiciones de inserción del extranjero en Chile.
●	Promoveremos con los países con mayor población emigrante residente en Chile, instrumentos que permitan la Portabilidad de los Aportes Previsionales, para que los extranjeros que han efectuado cotizaciones previsionales en distintos países, puedan requerir la transferencia de sus fondos acumulados.
●	Crearemos una Visa de Expectativa Laboral, que les dará residencia legal por un plazo de 6 meses dentro de los cuales pueden encontrar trabajo y regularizar su residencia en dicho término.
●	Implementaremos un Plan Extraordinario de Regularización Migratoria, que permita a todos aquellos extranjeros que ya residen en Chile hace tiempo y que puedan acreditar la ausencia de antecedentes penales, poder acceder a un permiso de residencia que les permita insertarse cabalmente a la sociedad.
●	Requeriremos del Congreso Nacional la ratificación del Acuerdo sobre Residencia para Nacionales de los Estados Partes del MERCOSUR, Bolivia y Chile, siendo una efectiva herramienta para brindar regularidad migratoria a los nacionales de los países suscriptores, permitiendo mejorar la calidad de la información disponible para el análisis y resolución de los permisos migratorios.

2.	Migración como imperativo de derechos humanos y solidaridad.
●	Abordaremos la Protección Social de los Migrantes, mediante umbrales mínimos de los servicios básicos de manera universal, tanto a chilenos como extranjeros. Impulsaremos la convergencia de programas que atiendan la realidad migratoria desde un enfoque de derechos, distinguiendo la primera etapa de la llegada de los migrantes, a una segunda etapa de instalación en el cual se homogeneizarán los accesos a los programas vigentes en la oferta pública.
●	Atribuiremos a las Municipalidades un rol central en las políticas de integración como colaborador en la gestión migratoria mediante iniciativas de información y acompañamiento en los trámites administrativos.
●	Requeriremos desde el MINVU incorporar como uno de sus ejes de trabajo el garantizar el acceso a la vivienda a los sujetos migrantes y sus familias, sea bajo la modalidad de arrendamiento o subsidio habitacional dependiendo de la situación migratoria del sujeto migrante, en igualdad de condiciones que los chilenos.
●	Generaremos condiciones que faciliten el retorno de quienes migran a Chile, a través de acuerdos internacionales con los países de origen de los sujetos migrantes, tanto encontrándose en situaciones de vulnerabilidad por falta de empleo, salud o situaciones de riesgo, así como por cualquier otra razón. 
●	Generaremos, a través del Registro Civil e Identificación, un Sistema unificado de Rol Único Nacional Provisorio para extranjeros sin residencia legal que accedan a prestaciones sociales. 

3.	Migración como herramienta de gestión de la diversidad.
●	Garantizaremos el acceso a la matrícula escolar de los niños y niñas extranjeros. 
●	Transformaremos el entorno educativo en una escuela de ciudadanía, en el cual se valore y cultive lo diverso como un valor. 
●	Incorporaremos en los planes y programas curriculares del sistema educacional las modificaciones que permitan educar al menor en el respeto a su propia identidad cultural, idioma y valores originarios, a los valores nacionales de nuestro país, así como de todas las identidades, culturas y civilizaciones distintas a la suya.
●	Facilitaremos el reconocimiento de estudios de los sujetos migrantes que llegan al país.  Contaremos con un plan de convalidación de planes curriculares para las personas que han cursado estudios en el extranjero.

4.	Modelo institucionalidad.
●	Implementaremos un Sistema Nacional de Migraciones que considere capacidades, atribuciones, facultades, responsabilidades e intersectorialidad que asegure una real gobernabilidad del proceso migratorio. 
●	Generaremos una política nacional migratoria, con el apoyo de un Consejo consultivo intersectorial, de una conformación amplia que la enriquezca con un enfoque intersectorial.
●	Crearemos un Servicio Nacional de Migraciones que ejecute la política, gestione los permisos migratorios y resuelva los procesos sancionatorios vinculados a ellos. 
●	La gestión de la migración en nuestro gobierno se hará cargo de la necesidad de desarrollar iniciativas en los países de donde provienen los migrantes, entregando atribuciones a la autoridad migratoria para generar instrumentos de cooperación con sus gobiernos para establecer: 
-	convenios de planes de migración dirigida,
-	estudiar, proponer e implementar sistemas de intercambio de información, y
-	generación en el país de origen de plataformas educativas para una migración ordenada, informada, regular y segura, que considere los tipos de visas disponibles, las instituciones, requisitos y procedimientos administrativos a que deberá recurrir en su vida en Chile, las condiciones de convalidación de títulos y profesiones, de acceso a servicios sociales, de demandas en el mercado laboral chileno, del sistema laboral y de protección de los derechos de los trabajadores, etc.

2. Propuesta Chile diverso y sin discriminación

1.	Educación y salud para la diversidad: transmisión sexual (ETS)
•	Programa de educación sexual y prevención de enfermedades de transmisión sexual (ETS) La educación sexual debe ser afrontada sin tapujos y manera potente, desde el nivel preescolar, en beneficio de toda la población estudiantil. En el caso del VIH/SIDA, si bien es un tema de salud pública general, debe enfocarse en afrontar las menores percepciones de riesgo, ya que hoy el VIH no es mortal, sino que tiene un carácter crónico que puede ser controlado. Sin embargo, debemos redoblar nuestros esfuerzos para evitar nuevos contagios y contar con acciones más pertinentes, eficientes y eficaces, destinadas a proteger la salud de las personas. Para ello fortaleceremos el programa existente con campañas y difusión efectiva, especialmente destinado a adolescentes en situación de riesgo y que se considere una mirada intersectorial.
•	Programa Nacional de prevención todo tipo de violencia escolar No podemos dejar que nuestros hijos e hijas sufran o mueran por causa de la crueldad y el acoso de sus pares, para lo cual trabajaremos en la capacitación de docentes y estudiantes, generando una red de monitores que detecten y prevengan situaciones de abuso y acoso escolar, con un enfoque de derechos humanos e integrando los principios de no discriminación e igualdad, mejorando con ello los espacios educativos.
•	Modificación del currículum nacional para contenidos transversales de respeto y diversidad.
Diariamente vemos cómo las personas de la diversidad sexual sufren de discriminación y prejuicios. Por ello propondremos la modificación del currículum nacional, estableciendo contenidos transversales en la educación preescolar, básica y media, que promuevan el respeto a la diversidad de las personas y se basen en la universalidad de los derechos humanos.

2.	Reconocimiento jurídico:
•	Mejoras a la Ley Zamudio Avanzaremos en la lucha contra la discriminación para todas las personas, a causa de una orientación sexual distinta, por pertenecer a un pueblo originario, por ser más alto, más bajo, por vivir en tal o cual comuna o tener un aspecto distinto. Por ello, estableceremos mecanismos jurídicos más efectivos, acciones de prevención, asistencia judicial y sanciones más altas respecto de infracciones acreditadas y medidas reparatorias y de indemnización para las víctimas de acciones discriminatorias, crearemos además una institucionalidad efectiva, que contemple la contratación profesionales capacitados en materia de DD.HH. y discriminación en todas las regiones, para que las personas que se vean vulneradas en sus derechos sepan donde recurrir y contar con asesoría u orientación jurídica.
•	Matrimonio igualitario Es una discusión que daremos en el contexto del Congreso Nacional, donde se discute el proyecto, somos partidarios de que exista un marco jurídico que permita reconocer las distintas formas de amar y construir familias. Dos personas de igual sexo tienen capacidad de amar y de formar una familia, por lo que promoveremos su reconocimiento en la ley de matrimonio civil.
•	Identidad de género En el caso de las personas trans, éstas son de los grupos más excluidos de nuestra sociedad y viven la discriminación, la violencia y el repudio social a diario. Reconoceremos el derecho a la identidad de género como una vivencia interna e individual, permitir la rectificación del sexo en el Registro Civil, que no afecte la dignidad de la persona. En el caso de niños, niñas y adolescentes, es necesario respetar los derechos que se les reconocen a través de la Convención de Derechos del Niño, velando por su interés superior mediante el acompañamiento, considerando su desarrollo y particularidades en cada etapa de su vida.

3.	Mayores oportunidades para poblaciones especialmente vulnerables.
•	Capacitación, colocación laboral y reinserción educacional para personas transexuales Crearemos una iniciativa de reinserción social, educacional y laboral para las personas trans, otorgando herramientas para que puedan incorporarse a la vida en comunidad, reinserción escolar y otorgarle protección frente a abusos y situaciones de violencia.
•	Garantía de acompañamiento en procesos de transición de personas trans Incorporaremos una garantía de acompañamiento psicológico y psiquiátrico, tratamientos hormonales y quirúrgicos, en caso de ser necesario, respecto de las personas trans que así lo requieran, generando protocolos de atención bajo un enfoque de derechos humanos en los distintos niveles de atención y establecimientos de salud primaria, secundaria y terciaria.
 
3. Nuestros campamentos y su derecho a vivienda

1.	Actualización periódica de catastros con diagnósticos regionales y comunales, sobre las personas que viven en campamentos, diferenciando su condición social para conocer con detalle la realidad de estos.

2.	Programa de erradicación participativa de campamentos, mediante regularización y reasignación de propiedades con obras de urbanización, áreas verdes y equipamiento que permitan barrios justos.

3.	Fortalecer el rol de los nuevos Gobiernos Regionales en la gestión multisectorial, mediante regularización y reasignación de propiedades, con obras de urbanización, áreas verdes y equipamiento que permitan barrios justos.

4.	Diversificar las soluciones, ampliando, como primera medida los subsidios al arriendo."
1994,88,carolina-goic,"Es Imperativo recuperar la ética en la función pública, generar una mejor política, instaurar una ética de la eficiencia en el diseño e implementación de las políticas públicas, y disminuir las brechas en materia de desconfianza ciudadana: 

1.	Crearemos unidades anticorrupción en los ministerios y servicios públicos, además de un sistema de alerta temprana, coordinada desde la Secretaría General de la Presidencia. 
2.	Garantizaremos la autonomía constitucional del Director del Servicio de Impuestos Internos. La duración en su cargo será de 8 años y su nombramiento no dependerá de la autoridad de turno. 
3.	Pondremos fin a los nombramientos vitalicios y “a dedo”, transparentando mecanismos de selección de cargos tales como el de consejero del Consejo de Defensa del Estado, notarios, conservadores de bienes raíces y jueces de policía local. Ellos durarán 10 años en sus cargos, o hasta cumplir 75 años de edad.
4.	Pondremos límite a la reelección de los parlamentarios: dos reelecciones para diputados, una para los senadores. Este proyecto de ley ya está en marcha –en segundo trámite en el Senado- y su autora es Carolina Goic es autora.
5.	Estableceremos una cultura de la meritocracia. El mérito será el requisito y regla para optar a cargos públicos y desterrar así el cuoteo y el “pituto”. Entre otras medidas, fortaleceremos la carrera funcionaria y la negociación colectiva en el sector público. En línea con lo anterior, no se contratarán en nuestro Gobierno, para ejercer cargos de confianza, personas que no cuenten con la preparación mínima; es decir, deberán poseer título profesional o técnico universitario.
6.	Perfeccionaremos el sistema de Alta Dirección Pública, estableciendo causales más estrictas ante la pérdida de confianza e introduciendo mayor competencia, duplicando la cantidad de cargos seleccionables por este mecanismo. 
7.	Modificaremos el Código Penal para que entre otros aspectos, los delitos de cuello y corbata que también afectan el funcionamiento de nuestras instituciones políticas, tengan penas justas, incluida la cárcel. 
8.	Avanzaremos en que, la declaración de patrimonio de los cargos públicos incluya la declaración anual de impuestos, considerando los cargos de hasta primer nivel jerárquico.
9.	En nuestro Gobierno, los partidos políticos no podrán invertir en empresas y en fondos o instrumentos de inversión financiera que puedan incidir en el normal funcionamiento de mercados y sectores productivos, introducir distorsiones que puedan beneficiar a ciertos actores, o atentar contra el patrimonio e intereses del Estado. 
10.	Fortaleceremos el sistema de transparencia y acceso a la información, reconociendo, en la institución, el derecho a la información pública y estableciendo un solo sistema para todos los poderes y órganos del Estado, con un solo órgano garante. 
11.	Perfeccionaremos la Ley del Lobby, que hoy es solo es un registro de audiencias, creando un estatuto obligatorio de transparencia activa de lobistas y empresas que contratan el lobby. Serán las empresas que realizan lobby y quienes lo contratan los que deberán transparentar sus actividades. 
12.	Modificaremos la Ley de Responsabilidad Penal de las Personas Jurídicas, estableciendo verdaderas sanciones para la empresa que esté detrás de los sobornos, la que viole gravemente la regulación ambiental, de libre competencia o de consumidores, tales como el nombramiento de interventores o la cancelación de la personalidad jurídica. 
13.	Reformaremos el Código Penal para sancionar más severamente las estafas masivas que afectan a la clase media, de modo que las penas se relacionen con el daño que generan."
1995,87,carolina-goic,"Ley del cobre y capitalización de Codelco

Creemos que la Ley del Cobre constituye un privilegio para un sector específico, que no debe competir por recursos en Ley de Presupuestos y que  el aporte del 10% de sus ventas importa una debilidad en términos del capital necesario para reinvertir y mantener niveles de producción. Chile puede garantizar la planificación de inversiones en defensa, con capacidad estratégica. Por esto proponemos:

1.	Derogar la Ley del Cobre, reemplazándola por una que incorpore la inversión en capacidades de defensa al presupuesto de la Nación, con una modalidad que permita una proyección de flujos a mediano plazo, a través de  un  presupuesto cuatrienal."
1996,505,manuel-enrique-munoz-palacios,
1997,389,manuel-enrique-munoz-palacios,
1998,341,manuel-enrique-munoz-palacios,
1999,294,carolina-goic,"La ciudad Justa: Calidad de vida urbana y del transporte

Nuestra meta es la “Equidad en Calidad de Vida”. Para las personas, la calidad de vida de su ciudad y barrio se traduce fundamentalmente el acceso fácil y equitativo a bienes públicos urbanos de calidad: áreas verdes, transporte público masivo, equipamiento recreativo y cultural. Proponemos que todas las personas que habitan en ciudades puedan vivir a 10 minutos caminando de un área verde de calidad, una estación o parada de transporte público masivo, un jardín infantil o una escuela básica, un centro deportivo o centro de salud local.

•	A 10 minutos de la plaza o el parque.
•	A 10 minutos del jardín infantiles o la escuela. 
•	A 10 minutos de la estación de metro, tren, tranvía o paradero. 

Para lograr esta meta, requerimos aplicar todas nuestras políticas de transporte, infraestructura, edificación pública, vivienda, parques urbanos, salud y educación, desde una perspectiva de acceso y mejor gestión territorial, no solo de cantidad y recursos como otras miradas simplistas proponen.

1.	Inclusión social: La nueva frontera urbana.
Para volver a confiar, debemos priorizar las acciones que mejoren la calidad de vida cotidiana de las personas, poniendo al centro de las políticas urbanas la construcción de comunidades y ciudades justas e inclusivas, donde todos tengan los mismos derechos acceder a estándares básicos de bienes públicos y viviendas dignas. Para lograrlo proponemos:
•	Ley de Inclusión Social Urbana (Auge Urbano). La equidad urbana debe ser garantizada a largo plazo, al igual que el acceso justo a servicios públicos de calidad. Se enviará un proyecto de ley que defina obligaciones y estándares legales al Estado y al sector privado sobre integración social y estándares de acceso a infraestructuras, vivienda y transporte público. Impulsaremos una Ley de Inclusión Social Urbana, que defina obligaciones legales de acceso a la vivienda en todas las comunas y mecanismos de recuperación de plusvalías cuando exista inversión pública.
•	Programa Nacional de Ciudades Inclusivas. Millones de chilenos viven en campamentos o en barrios segregados, críticos y altamente desiguales en calidad de vida, por lo que serán prioridad.
-	Programa de Recuperación de las comunidades vulnerables, ampliando los subsidios a mejoramiento de viviendas y las inversiones en infraestructura de transporte, espacio público y equipamiento social y deportivo para recuperar estas comunidades.
•	Consolidación del Programa de Barrios Integrados para sectores medios y vulnerables, dando continuidad y mayores recursos a los subsidios a proyectos del sector privado. Esperamos poder construir 150.000 viviendas con este mecanismo. En combinación incrementaremos el desarrollo de proyectos para arriendo de viviendas en barrios integrados, para permitir que muchas familias puedan habitar al interior de las ciudades y no sean segregados a las periferias en la ley de matrimonio civil.

2.	Movilidad de calidad: Transporte como eje central del acceso a calidad de vida.
El Estado debe garantizar confort, seguridad, tiempos de viaje y certidumbre de acceso a transporte público en todas las ciudades. Esto implica elevar los actuales estándares, de lo contrario los sectores sociales vulnerables seguirán siendo segregados y las familias de clases medias seguirán migrando al automóvil. Para ello proponemos:
•	Accesibilidad Universal en el transporte, priorizando al peatón y la bicicleta: Es una deuda impostergable para el Estado, tanto en Santiago como en regiones. Las personas con discapacidad y otras con movilidad reducida, embarazadas y adultos mayores requieren que se adapten los buses y medios a sus necesidades. Asimismo, debemos promover varios medios de transportes. Crearemos un programa especial de financiamiento para veredas de barrios; desarrollaremos planes de peatonalización de centros urbanos en todas las ciudades con más de 70.000 habitantes y planes en zonas de difícil acceso como son las partes altas de Puerto Montt, Valparaíso y Talcahuano, mediante ascensores, escaleras mecánicas y teleféricos. Asimismo, reimpulsaremos la construcción de ciclovías en todo el país, desarrollando 500 nuevos kilómetros de ciclovías de alto estándar y sistemas de bicicletas públicas en todas las capitales regionales del país."
